code,name,udm,sell_price
104204,EPICLODINA0.15mg/ml amp.1mlc/5,MEDICAMENTO,228.59
SER110,APLICACION DE ARETES,,89.72
SER809,EXCISION O DESTRUCCION POR CUALQUIER METODO DE TUMORACIONES QUISTES O ENDOMETRIOMAS INTRAABDOMINAL O RETROPERITONEAL.,,"12,214.98"
103214,DAXON 500MG C/6 TAB (NITAZOXANIDA),MEDICAMENTO,384.38
LAB612,ENTEROVIRUS RNA CUALITATIVO POR PCR,,"5,222.70"
SER1741,USO TUBO DE SUCCIÓN,SERVICIO MEDICO,44.43
MAT1008,SONDA LEVIN 711 18FR,,35.12
LAB541,COMPLEMENTO HEMOLITICO (CH50),,688.02
IMA246,US ANATOMICO 4D,,"1,254.24"
SER1751,INSTRUMENTAL DE EXTRACCION MATERIAL,SERVICIO,"3,866.72"
SER2042,GUIA SENSOR / CATETER DOBLE J / CANASTILLA DORMIA 30 FR,,"4,480.00"
SER1245,RADIOTERAPIA,,"1,200.62"
SER356,BIOPSIA DE HUESO SUPERFICIAL CON AGUJA O TROCAR - PROFUNDO (EJ. CUERPO VERTEBRAL FEMUR ETC.),,"5,658.57"
MAT533,GUANTE ESTERIL P/CIRUJANO 7 AMBIDERM*,,7.38
SER376,BIOPSIA ENDOMETRIO CONSULTA (SERVICIO MEDICO),,520
SER2033,Renta de erbe endocut,,"4,050.00"
SER1640,TRATAMIENTO ABIERTO DE DISLOCACION DE ARTICULACION INTERFALANGICA CON O SIN FIJACION INTERNA O EXTERNA.,,"3,132.04"
SER779,EXCISION DE TUMOR MEDIASTINAL,,"17,111.40"
IMA128,RX PIE 4 POSICIONES O COMPARATIVO,,568.06
102096,CALTUSINE 150/75 MG CAPS 20,MEDICAMENTO,143.49
SER1790,HOLTER DE RITMO CARDIACO,,"2,530.94"
108671,PEDIALYTE 45 MEQ MANZANA 500 ML,MEDICAMENTO,104.88
IMA415,VELOCIODAD DE CONDUCCION NERVIOSA,,"5,000.00"
MAT293,COBAS INTEGRA ETCHER 6 X 11 ML,,637.18
LAB1083,BIOPSIA DE ENDOMETRIO,,"1,383.06"
SER205,AMPUTACION METATARSAL,,"7,516.90"
SER177,ABORDAJE TRANSPEDICULAR CON DESCOMPRESION DE LA MEDULA ESPINAL COLA DE CABALLO Y/O RAICES NEURALES (P. EJ. DISCO INTERVERTEBRAL HERNIADO) UN SOLO SEGMENTO; CADA SEGMENTO ADICIONAL TORACICO O LUMBAR.,,"4,071.66"
IMAEXT109,TC TORAX PULMONES (CONTRASTADO),,"7,490.00"
PQCE009,PAQUETE CONSULTA PROMOCIÓN MIER VIER,,179.31
SER1843,EXTRACTOR DE CALCULO NGAGET/VIRCLE,,"15,900.30"
MAT1444,OXIDO DE ETILENO DE 20CC CJAC/5AMP BL-20,,"1,700.68"
SER660,DRENAJE HEMATOMA (SERVICIOS MEDICOS),,"1,325.90"
SER1728,FUENTE LUZ USO,SERVICIO,118.11
107986,NIMBEX SOL INY 1X5 ML,MEDICAMENTO,344.89
SER1555,SISTEMA GENITAL MASCULINO. DESTRUCCION DE LESION(S) EN PENE (EJEM. CONDILOMA PAPILOMA VESICULA HERPETICA); POR MEDIOS QUIMICOS.,,375.85
SER494,COLECISTOENTEROANASTOMOSIS,,"14,960.73"
LAB786,LAMICTAL (LAMOTRIGINA),,"1,501.04"
LAB974,QUIMIOTAXIS PRUEBA DE,,"2,058.24"
IMA215,TC DENSITOMETRIA OSEA (P),,"3,959.00"
PQAS001-20042015,PAQUETE MAPFRE SUBSECUENTE,,
SER1441,REPARACION DE DESGARRO CERVICAL POR VIA VAGINAL,,"3,674.93"
MAT131,BOLSA PARA BASURA 24X24 NEGRA C/1000,,362.22
SER1172,OSTEOTOMIA DE FEMUR CON FIJACION,,"18,917.54"
MAT876,PRUEBA HCG C/50 TIRAS SPINCARD SPINREA,,428.53
MAT796,PAQ QX  U-BAR REF 77331 KIMBERLY,,518.88
MAT306,COLGATE PDNT TRIPLE ACC 100ML,,74.82
107567,MUCOFLUX 040/150G SOL 120ML  280,MEDICAMENTO,260.66
106491,LARITOL D 30MG/5MG CAJA C/30 TABS (FENILEFRINA/LORATADINA) MAVER,MEDICAMENTO,104
MAT3326,CATETER URETRAL #020040-C6,OTROS,209.25
LAB801,LORAZEPAM,,"1,661.08"
MAT247,CATGUT CROMICO 1 G 129T,,"1,410.61"
SER322,ARTROTOMIA DE CADERA PARA SINOVECTOMIA,,"17,508.13"
SER343,ARTROTOMIA ARTICULACION GLENOHUMERAL POR INFECCION CON EXPLORACION DRENAJE O EXTRACCION DE CUERPO EXTRAÑO,,"10,304.42"
SER1509,RETIRO DE TUBOS DE VENTILACION CUANDO ORIGINALMENTE FUERON COLOCADOS POR OTRO MEDICO,,"2,234.20"
LAB799,LIPASA,,276.85
SER1995,INTERCONSULTA MEDICINA INTERNA NOCTURNO,,"1,100.00"
IMAEXT081,TC CONTROL O COMPLEMENTO ESTUDIO (P),,"2,982.00"
105643,HIGROTON 50 MG TAB 30,MEDICAMENTO,333.17
SER318,ARTROTOMIA DE ARTICULACION RADIOCUBITAL DISTAL PARA REPARACION DE CARTILAGO TRIANGULAR,,"6,358.06"
SER1061,LIGADURA VARICES ESOFAGICAS((SERVICIO MEDICO),,"14,753.02"
LAB793,LEUCEMIA LINFOCITICA CRONICA PANEL PRONOSTICO,,"41,565.50"
MAT470,"FERULA P/VENOCLISIS DE 2 "" A 2036",,131.1
IMAEXT019,RM ext COLANGIO RESONANCIA,,"2,982.00"
MAT1094,TORUNDAS BOLSA GDE,,210.67
107302,METILPREDNISOLONA 40MG FA 2ML   GOB,MEDICAMENTO,152.95
LAB833,MONONUCLEOSIS INFECCIOSA,,439.08
MAT1214,VENDA ENYESADA 15.2x2.74mts GYPSONA 15,,447.15
MAT1211,VENDA ELASTOMEDIC 5CM LEROY,,109.01
MAT489,FLEBOTEK 0-100 NB,,170.88
LAB885,"PANEL DE HEPATITIS ""B""",,"3,470.51"
108923,PLASIL 10 MG CPR 20 0109,MEDICAMENTO,211.37
103587,DILACORAN-RETARD 120MG TAB 30,MEDICAMENTO,575.64
MAT939,SABANA DE CAJON DESECHABLE,,401.8
108295,OGASTRO 15MG CAJA C/14 CAPS (LANSOPRAZOL),MEDICAMENTO,517
LAB379,BIOPSIA DE OIDO OTROS,,"1,038.70"
MAT972,SONDA ALIMENTACION 8FR CORTA K31,,39.3
100101,ACC 100MG/5ML SUSP 150 ML,MEDICAMENTO,191.06
106477,LANTUS 100 UI CARTUCHO 1X3 ML,MEDICAMENTO,"1,760.10"
IMA234,TC TORAX MEDIASTINO  CAJA TORACICA (P),,"4,544.00"
IMAEXT031,RM ext  DE CRANEO MAS DIFUSION-PERFUSION,,"2,982.00"
103360,"DESPAMEN 5MG JGA PRELLENADA (ESTRADIOL, TESTOSTERONA)",MEDICAMENTO,
103147,DAFLOXEN-F 100/200 MG SUPS 5,MEDICAMENTO,207.75
SER900,HEPATECTOMIA DE DONADOR CADAVER,,"32,260.05"
103824,DRAMAMINE 250 MG JBE 120 ML,MEDICAMENTO,218.54
LAB018,COPROPARASITOSCOPICO (UNA MUESTRA),,76.53
SER1954,BARRA RECTA TITANIO,SERVICIO,"10,951.20"
100944,ANDANTOL 0.75 G JAL 25 G,MEDICAMENTO,224.48
SER686,ENDOSCOPIAS DE ESOFAGO. ESOFAGOSCOPIA DIAGNOSTICA RIGIDA O FLEXIBLE. CON EXTRACCION DE TUMOR (S) POLIPO (S) U OTRAS LESIONES,,"5,387.12"
MAT851,PRECIPATH U,,"1,542.84"
LAB588,DETERMINACION DE ANFETAMINAS Y METANFETAMINAS PRUEBA CONFIRM,,"1,205.51"
MAT304,COLESTEROL,,"1,523.34"
SER632,DESTRUCCION DE NERVIO CON AGENTES: QUIMICO TERMICO ELECTRICO O RADIOFRECUENCIA LUMBAR CADA NIVEL ADICIONAL,,354.97
113586,EMEND (APREPITANT) 1CAP 125MG Y 2 CAP DOSIS 80MG (TRATAMIENTO),MEDICAMENTO,"2,866.93"
SER1439,REPARACION DE CIERRE DEFECTUOSO DE FX DE HUMERO CON INJERTO (INCLUYE OBTENCION DE INJERTO),,"16,516.31"
PQAS012-15012015,PAQUETE MEDICAVIAL 360,,374.4
SER1624,TRANSECCION O AVULSION DE NERVIO INFRAORBITAL,,"5,648.13"
107837,NEO-MELUBRINA GTS 15 ML,MEDICAMENTO,213.63
PQAS020-26092014,PAQUETE MAPFRE 1ERA VEZ,SERVICIO,"1,703.52"
LAB285,ANTIGENO HIV p24 CUALITATIVO,,"2,937.84"
LAB742,HORMONA DE CRECIMIENTO (SOMATOTROFINA),,"1,721.82"
MAT1957,SUJETADOR DE SONDA FOLEY ADULTO,OTROS,124.8
MAT1287,?BOTA WALKER CORTA MEDIANA,,"1,492.40"
LAB591,DIETILAMIDA DEL ACIDO LISERGICO (LSD) EN SUERO O PLASMA,,"2,658.66"
SER1823,SERVICIO SEMANA SALUD(GLUC/TGL/COL),,124.8
106142,KAOMYCIN TAB 20,MEDICAMENTO,125.86
SER1960,Resonancia de columna lumbosacra con contraste,,"5,700.24"
MAT588,INSYTE # 20GX32MM. B-D (YELCO),,863.46
PQAS012-31122014,PAQUETE MEDICAVIAL360,SERVICIO,374.4
LAB506,CITOLOGIA DUODENAL (CEPILLADO),,429.87
106839,LOROTEC F T 4 30MG,MEDICAMENTO,90.48
LAB081,ACIDO VANILMANDELICO EN ORINA DE 24 HRS.,,"2,440.21"
LAB225,ANTICUERPOS ANTI MUSK,,"9,123.08"
SER1899,SALA LABOR CADA HORA,,567.84
SER119,CURACION SIMPLE,,160
MAT368,CUBREBOCA DESECH.PRODESE,,215.28
SER1449,REPARACION DE HERNIA DIAFRAGMATICA NEONATAL,,"16,380.59"
SER745,EXCISION DE LESION MAMARIA MAL DEFINIDA CON APLICACION DE MARCADORES RADIOLOGICOS TRANSOPERATORIOS LESION UNICA.,,"6,211.89"
LAB689,GLOBULINA LIGADORA DE HORMONA SEXUAL,,892.44
SER325,ARTROTOMIA DE CODO POR INFECCION CON EXPLORACION DRENAJE O EXTRACCION DE CUERPO EXTRAÑO.,,"9,594.50"
MAT1009,SONDA LEVIN 712 14 FR,,35.12
101183,ARTRIDOL CAPS 40             565,MEDICAMENTO,752.56
12892,TOALLA FEMENINA NATURELLA NOC 10/PZ,ROPA,69.6
LAB509,CITOLOGIA EXFOLIATIVA VAGINAL FUNCIONAL (5 MUESTRAS),,977.72
114291,EPINEFRINA RECEMICA SOL 0.5ML,,207.72
IMA047,RX ABDOMEN  O VIENTRE 1 POSICION,,649.04
109435,"QUADRIDERM NF (BETAMETASONA, CLROTRIMAZO, GENTAMICINA) CREMA TUBO 40 G",MEDICAMENTO,325.06
MAT378,CUCHILLA P/RASURADOR 4.0 REF 275-545-000,,"2,129.40"
113734,RACEPINEFRINA 2.25% SOL P/NEBULIZAR FCO C/0.5ML (RACEPINEFRINA)*,MEDICAMENTO,"4,001.60"
LAB850,NIVEL DE ACIDO MYCOFENOLICO,,"1,450.81"
109206,PROFENID-RETARD 200 MG CPR20,MEDICAMENTO,841.11
LAB431,BIOPSIA DE VAGINA O VULVA,,"1,038.70"
MAT288,COBAS INTEGRA BILD 350 TEST,,477.39
MAT1708,CARBON ACTIVADO ACTIDOSE-AQUA 25GR/120ML,MATERIAL DE CURACION,272.57
SER2024,BIOPSIA DE PULMON GUIADA POR TOMOGRAFIA,OTROS,"20,880.00"
SER1234,PROSTATECTOMIA RADICAL RETROPUBICA CON CONSERVACION DEL NERVIO,,"14,543.13"
PQCE029,PAQUETE DE CURACION HERIDAS(CIRUJANO),CARGOS ADMINISTRATIVOS,640
LAB579,DELECIÓN SMN 1 PARA ATROFIA MUSCULAR ESPINAL,,"5,594.16"
104785,FICONAX 850MG TAB 30,MEDICAMENTO,454.28
110780,TAFIL 0.25 MG,MEDICAMENTO,469.83
103735,DOLO-NEUROBION 50MG C/30 GRAG ,MEDICAMENTO,298.79
104292,ESPAVEN ENZIM GRAG 50,MEDICAMENTO,235.73
LAB068,ACIDO 5 HIDROXI INDOL ACETICO EN ORINA DE 24 HORA,,"1,719.48"
MATSER131,TORNILLO ESPONJOSO 4.0 X 20 MM,,239.21
IMA031,RM DE CRANEO,,"4,544.00"
LAB640,FACTOR DE NECROSIS TUMORAL ALFA,,"2,234.63"
106611,LEVOCOF 600 MG SOL 120 ML,MEDICAMENTO,188.42
SER529,COLONOSCOPIA FLEXIBLE PROXIMAL AL ANGULO ESPLENICO CON CONTROL DE SANGRADO POR CUALQUIER METODO,,"6,775.66"
101012,ANTIFLU-DES C/24 CAPS          ,MEDICAMENTO,237.73
IMA266,US PELVIS MAS APENDICE (VEJIGA LENA),,648.43
104653,FACICAM 10 MG CAPS 20 N311,MEDICAMENTO,8.08
PQAS021-26012015,PAQUETE AXA PRIMERA VEZ,,"2,205.00"
SER2046,CANULA DIROS,,"2,025.00"
LAB1039,TESTOSTERONA TOTAL,,539.68
LAB393,BIOPSIA DE PIEL NEVOS ( VARIOS ),,"1,038.70"
LAB1072,UROCULTIVO (CULTIVO DE ORINA),,443.42
SER069,ELECTROCAUTERIO USO,,310.73
SER1034,LAPAROSCOPIA CON COLANGIOGRAFIA TRANSHEPATICA GUIADA; SIN BIOPSIA.,,"3,507.89"
SER1950,LIGAMENTO DALLOS 900MM,SERVICIO,"38,610.00"
LAB676,FRAGILIDAD OSMOTICA EN ERITROCITOS,,892.44
109404,PULMONAR-OM AMP 10X3 ML      116,MEDICAMENTO,650.39
110101,SERETIDE-DIS 50/100MG 60 DOSIS,MEDICAMENTO,"1,519.49"
MAT551,HEMO STAT PLASMA CONTROL ANORMAL 6X1ML ID,,"2,771.50"
250003681,IGAMAD ANTI D 1500 U.I. ER,MEDICAMENTO,"2,106.00"
SER1087,MANIPULACION DE RODILLA BAJO ANESTESIA GENERAL (INCLUYE COLOCACION DE APARATO DE FIJACION O TRACCION),,"2,484.76"
SER1313,REDUCCION ABIERTA DE LUXACION ACROMIOCLAVICULAR AGUDA O CRONICA,,"10,158.27"
MAT1164,TUBO REC SANGRE ROJO 7ML C/100 BD,,300.46
MAT0061,SUTURA ETHIBOND VASC 2,OTROS,"10,465.87"
110549,STUGERON RETARD 150MG CAPS30,MEDICAMENTO,"1,065.64"
SER814,EXPLORACION DE EPIDIDIMO CON O SIN BIOPSIA,,"5,220.07"
PQ012,RED X MAN OST FRACT DE COLLES ADUL GRAL/SED/AMB,,"5,826.65"
PQAS022-26052015,PAQUETE AXA SUBSECUENTE,,0
LAB1066,TROPONINA CUANTIFICACION,,"2,655.15"
LAB535,COLAGENA TIPO IC - TELOPEPTIDOS (CTx),,"1,656.41"
MAT048,ALKAZYME ENZIMATICO,,472.71
SER1137,NERVIOS SOMATICOS.INYECCION DE AGENTE ANESTESICO;PLEXO CERVICAL,,"2,818.85"
100350,AFUNGIL 100 MG CAPS 10 #534,MEDICAMENTO,"2,517.68"
SER694,ENTEROCISTOPLASTIA INCLUYENDO ANASTOMOSIS DE INTESTINO.,,"23,135.36"
MATSER019,PINZA CURVA KOCHER-DEBAKEY 28cm,,"1,890.00"
PQ022,RESECCION DE LIPOMA/LOCAL/AMB,,"3,504.95"
MATSER029,ALAMBRE 1.0,,"1,134.00"
MAT406,ELECTRODO LABORATORIO,,320.85
MAT1215,VENDA ENYESADA 5.1CMx2.7MTS C/12 GYPSONA,,189.96
SER1092,MASTECTOMIA CON LIFADENECTOMIA AXILAR,,"15,242.61"
102038,CALADRYL-CLEAR  LOC 180ML,MEDICAMENTO,212.77
MAT685,MARTILLO MOD 27-660 MILTEX,,"4,537.09"
102571,CIPROBAC 500MG TAB14,MEDICAMENTO,442.8
SER002,CUNERO DIA ADICIONAL,,295.28
MAT398,DRENOVAC 1/8,,200.3
103488,DICLOFENACO 1.5GSUSPGTS20ML LGEN,MEDICAMENTO,102.28
MAT957,SET CATETER BALON SUPERPUBICO RUTNER 10FR X 22 CMS MCA COOK,,"1,621.62"
IMA240,US 3 D ABDOMEN O PELVIS,,797.24
SER1211,PILOROPLASTIA,,"12,987.54"
MAT235,CATETER SUMINISTRO DE OXIGENO  ADULTO DIMPAC K-729,MEDICAMENTO,38.43
107624,MYDOCALM-A 50/300 MG CAPS 30,MEDICAMENTO,205.6
LAB328,BIOPSIA DE CEREBRO CEREBELO SISTEMA NERVIOSO CENTRAL,,"1,219.71"
MAT845,Precibil,,"2,028.68"
250003671,IBUPROFENO 10 TABS 400MG,MEDICAMENTO,62.36
MAT1288,BOTA WALKER INF,,"1,736.76"
113469,VIRLIX (CETIRIZINA) SOLUCION 0.1G/50ML,MEDICAMENTO,352.6
250001309,BIXEN 20 TABS 275MG,MEDICAMENTO,104.05
LAB013,COLESTEROL TOTAL,,143.45
SER1973,PACIENTE 2,,1.04
SER1500,RESECCION RADICAL DE TUMOR EN TIBIA,,"17,080.08"
LAB501,CITOLOGIA DE LIQUIDO CEFALORRAQUIDEO,,453.23
MAT1011,SONDA NELATON LAT.ROJO EST.DES.40CM FR16,,93.08
SER1121,NEFRECTOMIA INCLUYENDO URETERECTOMIA PARCIAL,,"15,524.50"
PQAS003-29042015,PAQUETE ABA SINIESTRO,,"1,589.95"
IMA275,US SEGUNDO ESTUDIO PAQUETE EMBARAZO,,655.28
MATSER039,BROCA CORTA DE 4MM,,"2,644.58"
LAB122,ANTICUERPOS ANTI BABESIA MICROTI IgG IgM,,899.45
IMA009,RM ANGIO RM DE CORAZON-CORONARIA,,"4,544.00"
SER1566,SUTURA DE HERIDAS EN CARA PABELLONES AURICULARES PARPADOS NARIZ LABIOS Y/O MUCOSAS DE- DE 5.1 CM A 7.5 CM,,"3,758.46"
114992,ATORVASTATINA 40MG C/10 TAB,,145.6
SER1796,INTERCONSULTA NEUROLOGO,,800
109577,REDOXON 1GR TAB10 NJA+TAB10LIMONEFV,MEDICAMENTO,206.84
MAT167,CABESTRILLO GRANDE,,213.04
LAB333,BIOPSIA DE CORDON ESPERMATICO,,"1,038.70"
IMA284,ELECTROMIOGRAFIA,SERVICIO,"7,127.48"
109357,PSA LIDOCAINA FA 5 50ML 1%,MEDICAMENTO,751.14
PQ003,(HERNIA DE DISCO)/GRAL/2H,,"17,192.77"
IMAEXT029,RM ext  DE CORAZON MORFOLOGICO-ANATOMICO,,"2,982.00"
SER1788,SERVICIO HEMODIALISIS,SERVICIO,"3,244.80"
SER474,"CISTOURETROSCOPIA CON EXTRACCION DE CUERPO EXTRAÑO CALCULOS O ""STENT"" URETERAL PARA URETRA O VEJIGA (SIN OTRO PROCEDIMIENTO)",,"5,251.40"
MAT015,AGUA OXIGENADA PG 250 ML,,24.54
SER5015,BATA PACIENTE DOBLE JUMBO PRIVADA,,145.97
SER1453,REPARACION DE LUXACION DE TENDONES PERONEOS SIN OSTEOTOMIA DE PERONE,,"4,948.63"
SER300,ARTROSCOPIA DE RODILLA POR INFECCION LAVADO Y DRENAJE,,"6,775.66"
SER1008,IRRIGACION DE CUERPO CAVERNOSO POR PRIAPISMO,,"1,503.38"
LAB011,CALCIO EN ORINA,,168.85
108975,PONSTAN 500 MG TAB 15,MEDICAMENTO,329.5
LAB787,LARAZEPAM,,"1,074.67"
LAB891,PANEL DE MIOCARDITIS,,"4,185.41"
SER1301,REDUCCION ABIERTA DE FRACTURA LUXACION DE CODO TIPO MONTEGGIA CON O SIN MATERIAL DE OSTEOSINTESIS,,"10,690.71"
MATSER034,ASA DE POLIPECTOMIA MINI DESECHABLE,,815.59
103599,DILATREND 25 MG TAB 14,MEDICAMENTO,700.1
SER921,HIDROCELECTOMIA ADULTO BILATERAL,,"9,281.29"
SER1399,REDUCCION CERRADA DE LUXACION DE CODO SIN ANESTESIA,,"6,044.84"
LAB240,ANTICUERPOS ANTI RICKETSIA TIPO IgG IgM (PANEL),,"5,669.00"
PQEM007,EXAMEN PERIODICO 2  BREMBO,,748.8
MAT929,ROLLO PAPEL PLASTICO 15CMX30M (C/1ROLLO)  SCT6,,453.69
LAB334,BIOPSIA DE EPIDIDIMO QUISTE,,730.12
MAT450,FAJA INDUSTRIAL MEDIANA,,375.57
100390,AGUA INYECTABLE 3000ML PARA IRRIGAR,MEDICAMENTO,247.64
SER1550,SINOVECTOMIA LIBERACION DE TENDON EXTENSOR DE MUÑECA,,"6,211.89"
MAT436,ESPONJA HEMOSTATICA 7 X 5 X 1 SPONGOSTAN,,420.64
SER579,CORRECCION DE GASTROSQUISIS,,"15,023.37"
LAB762,INMUNOGLOBULINA D (IgD),,"1,846.81"
104992,FLURINOL 20 MG TAB 10,MEDICAMENTO,684.7
PQAS022-29102014,PAQUETE AXA SUBSECUENTE,SERVICIO,0
SER1403,REDUCCION CERRADA DE LUXACION DE RODILLA SIN ANESTESIA,,"7,527.35"
LAB763,INMUNOGLOBULINA E (IgE),,463.75
MAT1323,APLICADOR DE MADERA C/1000,,219.76
104696,FEBRAX 100/200 MG SUPS 5,MEDICAMENTO,221.4
SER740,EXCISION DE LESION DE TEJIDOS BLANDOS DE CONDUCTO AUDITIVO EXTERNO.,,"1,827.03"
LAB453,CALCIO SERICO,,179.19
102242,CATAFLAM DD 50 MG GRAG 12,MEDICAMENTO,364.39
SER599,CUELLO (TEJ.BLANDOS) Y TORAX.INCISION Y DRENAJE DE ABSCESO PROFUNDO O HEMATOMA DE TEJIDOS BLANDOS DE CUELLO O TORAX,,"7,527.35"
250003998,KETOSTERIL 100 TABS E,MEDICAMENTO,"1,546.62"
105027,FORTICAL B16 12 50MG GRA CAJ C/30,MEDICAMENTO,50.6
SER651,DRENAJE DE ABSCESO DE OVARIO POR VIA VAGINAL,,"4,510.15"
101168,ARTHRIL 100MG CAJA C/15 CAPS (KETOPROFENO),MEDICAMENTO,83.72
111730,VICK CEREZA C/20 PAST,MEDICAMENTO,91.7
LAB317,BETA 2 TRANSFERRINA,,"4,228.62"
MAT483,FERULA TIPO SOMBRILLA GRANDE,,206.48
LAB876,PANEL DE ANTIDEPRESIVOS,,"2,236.97"
111515,UNICLAR PED SUSP 10 ML C/40 NEB,MEDICAMENTO,652.06
SER763,EXCISION DE QUISTE O TUMOR VAGINAL,,"6,921.81"
110657,SUPRADOL 30MG SOL INY IV/IM C/3 AMP (KETOROLACO),MEDICAMENTO,183.45
LAB674,FOSFORO EN SANGRE,,179.19
SER1269,REDUCCION ABIERTA DE FRACTURA DE CALCANEO CON O SIN MATERIAL DE OSTEOSINTESIS,,"9,323.06"
LAB134,ANTICUERPOS ANTI CARDIOLIPINAS IgG IgM IgA,,"3,519.57"
PQAS021-17042015-2,PAQUETE AXA 1ERA VEZ,,"2,205.00"
LAB1111,ESPERMOCULTIVO,,288
114885,LORATADINA/BETAMETASONA 5.0MG/0.25MG C/10 TAB,,211.54
IMA074,RX CLAVICULA 1 POSICION,,649.04
SER1132,NERVIOS SOMATICOS.INYECCION DE AGENTE ANESTESICO; PARAVERTEBRAL LUMBAR,,"2,818.85"
103590,DILAR 20MG/ML SUSP INY FCO AM 2ML,MEDICAMENTO,367.95
LAB609,ELECTROLITOS SERICOS (SODIO POTASIO Y CL,,394.93
SER1118,NEFRECTOMIA PARCIAL,,"18,708.74"
114956,FORXIGA 10MG C/14 TAB (DAPAGLIFLOZINA),,751.12
MATSER017,OPES ABLATOR REF AR9603-90 ARTREX (LAPIZ P/ELECTROCAUTERIO LAPAROSCOPI,,"8,912.72"
100792,AMOXIBRON 250 MG SUSP 75 ML,MEDICAMENTO,181.85
103066,CRESTOR 20MG C/30 TAB,MEDICAMENTO,"1,221.85"
SER549,CONIZACION DE CERVIX CON O SIN FULGURACION CON O SIN DILATACION O CURETAJE CON O SIN REPARACION POR CUALQUIER METODO. ( VER TAMBIEN 58120),,"3,476.57"
MAT440,ETHIBOND B-523 2-0,,"5,900.56"
LAB752,INDUCCION DE DREPANOCITOS,,304.89
109613,REGENESIS MULTIVITAMINICO CAJA C/30 CAPS,MEDICAMENTO,319.57
SER539,COLPOPEXIA POR VIA ABDOMINAL,,"9,876.38"
SER1619,TORACOTOMIA EXPLORADORA Y BIOPSIA,,"19,345.59"
PQ056-25022015-2,PAQUETE QUIRURGICO AXA,SERVICIO,"17,535.00"
IMA419,RX RODILLA 3 POSICIONES,,550
SER1616,TIROIDECTOMIA TOTAL.,,"17,111.40"
MAT386,DETERGENTE NEUTRO 3.5,,164
LAB077,ACIDO ORGANICO EN ORINA,,"6,779.81"
LAB587,DETECCIÓN DE MICROSPORIDIA,,"1,268.59"
SER1457,REPARACION DE TENDON O MUSCULO EXTENSOR  DE ANTEBRAZO O MUÑECA.,,"4,510.15"
PQAS020-19092014,PAQUETE MAPFRE 1ERA VEZ,SERVICIO,"1,703.52"
MAT692,MASCARA ADULTO CONCENTRACION MEDIA (SIMPLE),,83.74
SER1262,REDUCCION ABIERTA DE FRACTURA (S) DE ESPINA (S) ILIACA AVULSION DE TUBEROSIDAD O CRESTA ILIACA CON FIJACION INTERNA,,"11,860.00"
SER657,DRENAJE DE PSEUDOQUISTE DE PANCREAS.,,"17,111.40"
PQAS021-1,PAQUETE AXA PRIMERA VEZ,,"2,315.25"
MAT577,INFLUENZA A+B C/25 QUICKVUE BIOMERU,,"10,091.99"
SER260,ARTRODESIS DE PIE. ARTRODESIS DE TOBILLO,,"16,234.43"
MAT1424,Electrodo STAT PADZ CON HPV GEL,,"6,560.00"
MAT2389,SUPORTAN SUPLEMENTO ALIMENTICIO,MEDICAMENTO GENERICO,181.12
SER1062,LIGADURA DIVISION Y/O EXCISION DE VENAS VARICOSAS UNA PIERNA,,"7,527.35"
SER432,CIERRE DE FISTULA ENTEROVESICAL; CON RESECCION DE INTESTINO Y/O VEJIGA,,"19,763.20"
107579,MUCOVIBROL 300 MG SOL 120 ML,MEDICAMENTO,132.91
MAT1248,ZAPATO MEDICO QUIR. MUJER MED.,,250.38
MAT188,CAMPANA P/ CIRCUNCISION 1.3,,27.14
MAT772,NEBULIZADOR 500 ML VACIO (PURITAN),,243.36
SER611,DESARTICULACION DE CADERA,,"20,191.25"
MAT1507,FERULA PARA MUÑECA Y ANTEBRAZO IZQ-MED FEM2I-MD,,243.38
LAB590,DIETILAMIDA DEL ACIDO LISERGICO (LSD) EN ORINA,,"1,787.24"
SER143,PUNCION OSEA,,"1,431.61"
MAT887,RASTRILLO PERMASHARP,,46.77
108976,PONTI OFTENO GTS 10 ML,MEDICAMENTO,206.14
PQEM015,PAQUETE ADMISION NAVA HERMANOS,,650
114788,SEVORANE FRASCO 250 ML,,"3,772.00"
SER1574,TENODESIS DE MUÑECA- CON INJERTO DE TENDON (INCLUYE OBTENCION DE INJERTO),,"10,868.20"
MAT513,GGT,,"1,456.18"
SER636,DESTRUCCION POR AGENTE NEUROLITICO SEGUNDA Y TERCERA RAMA,,"8,466.96"
PQAS005-31012015,PAQUETE MEDICAVIAL 1ERA VEZ,,"1,456.00"
109579,REDOXON 1G CAJA C/10 TAB.SAB.LIMON (ACIDO ASCORBICO),MEDICAMENTO,200.68
SER2062,MEDICAMENTOS (varios),,546.69
PQAS022-17042015,PAQUETE SUBSECUENTE AXA,,
MAT1985,SABANA INDIVIDUAL DESECHABLE 1.15x1.80 AMDIBERM,,59
PQAS020-28082015,PAQUETE MAPFRE 1 VEZ,,"1,638.00"
100508,ALEVIAN DUO 100MG/300MG CAJA C/16 CAPS (BROMURO DE PINAVERIO/DIMETICONA),MEDICAMENTO,481.73
LAB1002,RITALIN (METILFENIDATO),,"1,342.18"
SER652,DRENAJE DE ABSCESO EN CONDUCTO AUDITIVO EXTERNO.,,"1,440.74"
MAT1516,SOPORTE PARA MUÑECA IZQUIERDA EN NEOPRENO XG SMNI-XG,,238.06
